"","municode","state","incumbent","vote_margin_pct","name","votes","party","cand_code","candidate_2000","win_2000"
"5311",50717,"MG",0,-16.3604549431321,"LUIZ CLAUDIO MARTINS NEVES","1434","PTB","50717-luiz claudio martins neves",0,0
"5312",50717,"MG",1,16.3604549431321,"ANTONIO CLARETE DE CARVALHO","1995","PT","50717-antonio clarete de carvalho",1,1
"5313",50733,"MG",0,-12.5605993829881,"EDVARD SILVA LEITE","992","PTB","50733-edvard silva leite",0,0
"5314",50733,"MG",1,12.5605993829881,"ADAIR OLIVEIRA PINTO","1277","PFL","50733-adair oliveira pinto",0,0
"5315",50750,"MG",0,-60.4336043360434,"VALDELI TAVARES DO NASCIMENTO","292","PSDB","50750-valdeli tavares do nascimento",0,0
"5316",50750,"MG",1,60.4336043360434,"JOAQUIM PEREIRA DE SOUZA","1184","PMDB","50750-joaquim pereira de souza",0,0
"5317",50776,"MG",0,-21.466293880087,"ADAIR MATIAS ROCHA","2528","PPB","50776-adair matias rocha",0,0
"5318",50776,"MG",1,21.466293880087,"CLEBER SOLANO DE CASTRO","3910","PDT","50776-cleber solano de castro",1,0
"5319",50792,"MG",0,-4.52477854919799,"RENATO DE SOUZA MACHADO","5982","PFL","50792-renato de souza machado",1,0
"5320",50792,"MG",1,4.52477854919799,"SOTERO SILVEIRA DE SOUZA","6549","PSDB","50792-sotero silveira de souza",1,0
"5321",50814,"MG",0,-10.2493074792244,"JOSE TARANTO LUZ","3078","PMDB","50814-jose taranto luz",0,0
"5322",50814,"MG",1,10.2493074792244,"ONIO FIALHO MIRANDA","3781","PSDB","50814-onio fialho miranda",1,1
"5323",50830,"MG",0,-9.32798395185557,"CRISTIANO MOREIRA DOS SANTOS","1808","PMDB","50830-cristiano moreira dos santos",0,0
"5324",50830,"MG",1,9.32798395185557,"JOSE ROSARIO SILVA","2180","PSDB","50830-jose rosario silva",0,0
"5325",50857,"MG",0,-26.9448022990784,"EBAL FRANCO","3686","PFL","50857-ebal franco",0,0
"5326",50857,"MG",1,26.9448022990784,"GILMAR FURTADO DIAS","6405","PL","50857-gilmar furtado dias",1,1
"5327",50873,"MG",0,-21.5349887133183,"JOSE CESAR ALMEIDA DE ARAUJO","869","PSDB","50873-jose cesar almeida de araujo",0,0
"5328",50873,"MG",1,21.5349887133183,"ONESIMO FERREIRA CONDE","1346","PMDB","50873-onesimo ferreira conde",1,0
"5329",50890,"MG",0,-25.1390220517737,"HELBER ALOISIO SOUZA","1952","PSDB","50890-helber aloisio souza",0,0
"5330",50890,"MG",1,25.1390220517737,"ANTONIO LOURENCO DO CARMO","3263","PMDB","50890-antonio lourenco do carmo",0,0
"5331",50911,"MG",0,-34.4650457414021,"DIRCEU PEREIRA DE ARAUJO","13396","PDT","50911-dirceu pereira de araujo",1,1
"5332",50911,"MG",1,34.4650457414021,"AILTON DE OLIVEIRA","27486","PSDB","50911-ailton de oliveira",1,0
"5333",50938,"MG",0,-10.5022831050228,"TADEU FERNANDO PEREIRA CANTAO","980","PMDB","50938-tadeu fernando pereira cantao",0,0
"5334",50938,"MG",1,10.5022831050228,"CELIO CARLOS CARVALHO","1210","PDT","50938-celio carlos carvalho",0,0
"5335",50954,"MG",0,-17.1518489378442,"MARCONI COSENZA","1053","PTB","50954-marconi cosenza",1,0
"5336",50954,"MG",1,17.1518489378442,"RAIMUNDO CIRILO DA SILVA","1489","PMN","50954-raimundo cirilo da silva",1,1
"5337",50970,"MG",0,-9.8710632001691,"RAIMUNDO ALBERTO GOMES","4264","PFL","50970-raimundo alberto gomes",1,1
"5338",50970,"MG",1,9.8710632001691,"WALDYR XAVIER ALVARENGA","5198","PSDB","50970-waldyr xavier alvarenga",0,0
"5339",50997,"MG",0,-10.0247524752475,"RICARDO PEREIRA DE FREITAS TEIXEIRA","727","PMDB","50997-ricardo pereira de freitas teixeira",0,0
"5340",50997,"MG",1,10.0247524752475,"JOSE MAGALHAES DE CASTRO","889","PTB","50997-jose magalhaes de castro",1,0
"5341",51012,"MG",0,-3.04329189884269,"MANOEL GAMAS DE OLIVEIRA","1131","PTB","51012-manoel gamas de oliveira",0,0
"5342",51012,"MG",1,3.04329189884269,"EULER RODRIGUES","1202","PFL","51012-euler rodrigues",0,0
"5343",51039,"MG",0,-10.4737516005122,"MIGUEL MOREIRA","1748","PMDB","51039-miguel moreira",0,0
"5344",51039,"MG",1,10.4737516005122,"GUADALUPE ANTONIO CARDOSO","2157","PL","51039-guadalupe antonio cardoso",1,1
"5345",51055,"MG",0,-20.3736974487963,"GERALDO TAVARES PARREIRAS","1108","PTB","51055-geraldo tavares parreiras",1,0
"5346",51055,"MG",1,20.3736974487963,"LUIZ LEONARDO LUCENA","1675","PL","51055-luiz leonardo lucena",0,0
"5347",51071,"MG",0,-0.380952380952381,"RONALDO DUTRA BORGES","1569","PMDB","51071-ronaldo dutra borges",1,0
"5348",51071,"MG",1,0.380952380952381,"ANTONIO DE MOURA VAROTTO","1581","PT","51071-antonio de moura varotto",1,0
"5349",51098,"MG",0,-18.1471027727046,"JAIME SILVA","2465","PTB","51098-jaime silva",1,0
"5350",51098,"MG",1,18.1471027727046,"JOAO GUTEMBERGUE DE CASTRO","3558","PFL","51098-joao gutembergue de castro",1,1
"5351",51110,"MG",0,-14.8013090229079,"MARCUS VINICIUS POLIGNANO","4556","PFL","51110-marcus vinicius polignano",1,0
"5352",51110,"MG",1,14.8013090229079,"ORLANDO SANTANA AFONSO","6139","PTB","51110-orlando santana afonso",0,0
"5353",51136,"MG",0,-25.5559994673059,"JULIO CESAR PINTO COELHO","2795","PMDB","51136-julio cesar pinto coelho",0,0
"5354",51136,"MG",1,25.5559994673059,"PEDRO THEODOLINO DA SILVA","4714","PSDB","51136-pedro theodolino da silva",0,0
"5355",51152,"MG",0,-22.8717437367568,"GIOVANI MESSIAS SOARES BAIA","3094","PMDB","51152-giovani messias soares baia",1,1
"5356",51152,"MG",1,22.8717437367568,"ANTONIO FERNANDO FERNANDES CAIAFA","4929","PL","51152-antonio fernando fernandes caiafa",1,0
"5357",51179,"MG",0,-20.5905826017558,"AGOSTINHO RIBEIRO DE PAIVA","995","PMDB","51179-agostinho ribeiro de paiva",1,1
"5358",51179,"MG",1,20.5905826017558,"EDMAR WILSON BASTOS SILVA","1511","PSDB","51179-edmar wilson bastos silva",1,0
"5359",51195,"MG",0,-13.679870416728,"OSMAR DE FREITAS DAYRELL","2931","PSDB","51195-osmar de freitas dayrell",0,0
"5360",51195,"MG",1,13.679870416728,"JESUS DA CONSOLACAO ANDRADE","3860","PMDB","51195-jesus da consolacao andrade",0,0
"5361",51217,"MG",0,-53.6943034404963,"NICOLAU TOLENTINO DE SOUSA","821","PDT","51217-nicolau tolentino de sousa",0,0
"5362",51217,"MG",1,53.6943034404963,"HIGINO ZACARIAS DE SOUSA","2725","PSDB","51217-higino zacarias de sousa",1,1
"5363",51233,"MG",0,-9.63302752293578,"PAULO ROBERTO DA CUNHA","591","PFL","51233-paulo roberto da cunha",0,0
"5364",51233,"MG",1,9.63302752293578,"RICARDO CESAR CANDIDO DA SILVA","717","PMDB","51233-ricardo cesar candido da silva",0,0
"5365",51250,"MG",0,-32.1570039611091,"ANTONIO CELIO PASCHOALINO","942","PSDB","51250-antonio celio paschoalino",0,0
"5366",51250,"MG",1,32.1570039611091,"NEUZA LUCIA PASCHOALINO DE OLIVEIRA","1835","PPB","51250-neuza lucia paschoalino de oliveira",1,0
"5367",51276,"MG",0,-1.56028368794326,"GILBERTO TEODORO DA SILVA","1041","PTB","51276-gilberto teodoro da silva",0,0
"5368",51276,"MG",1,1.56028368794326,"VICENTE EUSTAQUIO MAGALHAES","1074","PMDB","51276-vicente eustaquio magalhaes",0,0
"5369",51292,"MG",0,-8.97669706180345,"SINVALDO PEREIRA DA SILVA","2246","PSDB","51292-sinvaldo pereira da silva",0,0
"5370",51292,"MG",1,8.97669706180345,"MARIA DO DIVINO ALVES MIRANDA","2689","PMDB","51292-maria do divino alves miranda",1,1
"5371",51314,"MG",0,-6.31902951294586,"CLAUDEMIR CARPE","2587","PSB","51314-claudemir carpe",1,1
"5372",51314,"MG",1,6.31902951294586,"ARMINDO PEREIRA DA SILVA","2936","PFL","51314-armindo pereira da silva",0,0
"5373",51330,"MG",0,-42.8537855939838,"WALTER CAETANO PINTO","7295","PFL","51330-walter caetano pinto",0,0
"5374",51330,"MG",1,42.8537855939838,"WANDER JOSE GODDARD BORGES","18236","PMDB","51330-wander jose goddard borges",1,1
"5375",51357,"MG",0,-14.5814307458143,"CARLOS DE PINHO MARQUES","2806","PSDB","51357-carlos de pinho marques",0,0
"5376",51357,"MG",1,14.5814307458143,"ADELIO BARROSO MAGALHAES","3764","PPB","51357-adelio barroso magalhaes",0,0
"5377",51373,"MG",0,-20.1734574035595,"JOSE ALBERTO BERNARDES BORGES","4418","PFL","51373-jose alberto bernardes borges",0,0
"5378",51373,"MG",1,20.1734574035595,"NOBUHIRO KARASHIMA","6651","PT","51373-nobuhiro karashima",1,1
"5379",51390,"MG",0,-5.6838468183127,"MARIO PAULINO SANTANA","8189","PMDB","51390-mario paulino santana",0,0
"5380",51390,"MG",1,5.6838468183127,"OSWALDO FERNANDES PEREIRA","9176","PSDB","51390-oswaldo fernandes pereira",0,0
"5381",51411,"MG",0,-10.1211922698985,"MARIA DO SOCORRO FERRAZ PIMENTA","1372","PSDB","51411-maria do socorro ferraz pimenta",0,0
"5382",51411,"MG",1,10.1211922698985,"JOAQUIM ABAGARO DE OLIVEIRA","1681","PFL","51411-joaquim abagaro de oliveira",0,0
"5383",51438,"MG",0,-23.3846898443172,"ITAMAR SANTOS BOLAO FILHO","4749","PSD","51438-itamar santos bolao filho",1,0
"5384",51438,"MG",1,23.3846898443172,"ANTONIO EDUARDO MARTINS","7648","PMDB","51438-antonio eduardo martins",1,0
"5385",51454,"MG",0,-4.05216581276199,"ANTONIO ANECEZIO DE OLIVEIRA PAIVA","1030","PMDB","51454-antonio anecezio de oliveira paiva",0,0
"5386",51454,"MG",1,4.05216581276199,"HELVECIO GARCIA MIRANDA","1117","PSDB","51454-helvecio garcia miranda",1,1
"5387",51470,"MG",0,-14.8616600790514,"DIMAS SILVA FERRAZ","1077","PPB","51470-dimas silva ferraz",0,0
"5388",51470,"MG",1,14.8616600790514,"LUIZ CLAUDIO SARAIVA DE VASCONCELLOS","1453","PTB","51470-luiz claudio saraiva de vasconcellos",1,1
"5389",51497,"MG",0,-11.7737003058104,"LINO PEREIRA DA SILVA","1154","PMDB","51497-lino pereira da silva",1,1
"5390",51497,"MG",1,11.7737003058104,"TEREZINHA ALVES PINTO DE ALMEIDA","1462","PSDB","51497-terezinha alves pinto de almeida",0,0
"5391",51519,"MG",0,-5.54699537750385,"ALEXIS JOSE LEITE","1226","PFL","51519-alexis jose leite",1,1
"5392",51519,"MG",1,5.54699537750385,"MARLON ABREU BRAGA","1370","PDT","51519-marlon abreu braga",0,0
"5393",51535,"MG",0,-29.7761790567546,"ODOVANIO ANTONIO DA SILVA","1757","PMDB","51535-odovanio antonio da silva",0,0
"5394",51535,"MG",1,29.7761790567546,"AFRANIO FERNANDES DE OLIVEIRA","3247","PFL","51535-afranio fernandes de oliveira",0,0
"5395",51551,"MG",0,-3.22061891515994,"CLAUDIO DE FARIA MACIEL","22267","PTB","51551-claudio de faria maciel",1,0
"5396",51551,"MG",1,3.22061891515994,"CARLOS ALBERTO PARRILLO CALIXTO","23749","PSC","51551-carlos alberto parrillo calixto",1,1
"5397",51578,"MG",0,-0.346448898787429,"MANOEL PEREIRA LIMA","4027","PSDB","51578-manoel pereira lima",1,1
"5398",51578,"MG",1,0.346448898787429,"REGINA CELIA OTONI CAMPOS","4055","PMDB","51578-regina celia otoni campos",0,0
"5399",51594,"MG",0,-6.68740279937792,"EUGENIO PIRES LAGE","2100","PFL","51594-eugenio pires lage",0,0
"5400",51594,"MG",1,6.68740279937792,"MARIA DUARTINA GUERRA DOS SANTOS","2401","PSDB","51594-maria duartina guerra dos santos",1,0
"5401",51616,"MG",0,-21.4010092015435,"BEATRIZ IRIVAN ALMEIDA","1324","PFL","51616-beatriz irivan almeida",0,0
"5402",51616,"MG",1,21.4010092015435,"ALMIR BATISTA DOS SANTOS","2045","PMDB","51616-almir batista dos santos",1,1
"5403",51632,"MG",0,-9.52579613405646,"MAFRAM TEMPONI LIMA","3253","PL","51632-mafram temponi lima",0,0
"5404",51632,"MG",1,9.52579613405646,"ETIENE DE OLIVEIRA COSTA","3938","PTB","51632-etiene de oliveira costa",0,0
"5405",51659,"MG",0,-3.19672131147541,"MANOEL VIEIRA DOS SANTOS","1181","PTB","51659-manoel vieira dos santos",0,0
"5406",51659,"MG",1,3.19672131147541,"HELIO DE CARVALHO TERRA","1259","PFL","51659-helio de carvalho terra",0,0
"5407",51675,"MG",0,-13.2924335378323,"JOSE HELIO DA SILVA","1060","PDT","51675-jose helio da silva",0,0
"5408",51675,"MG",1,13.2924335378323,"EDES JACINTO VIEIRA","1385","PMDB","51675-edes jacinto vieira",1,0
"5409",51691,"MG",0,-3.53616944893197,"JOAQUIM BARBOSA FILHO","2687","PFL","51691-joaquim barbosa filho",0,0
"5410",51691,"MG",1,3.53616944893197,"DALVA FERREIRA CAMARA DA COSTA","2884","PPB","51691-dalva ferreira camara da costa",0,0
"5411",51713,"MG",0,-22.0195163343233,"GILSON GERALDO FRAGA GRANZINOLI","919","PSDB","51713-gilson geraldo fraga granzinoli",0,0
"5412",51713,"MG",1,22.0195163343233,"LUIZ CARLOS TAVARES DA SILVA","1438","PPB","51713-luiz carlos tavares da silva",1,0
"5413",51730,"MG",0,NA,NA,NA,NA,"51730-na",0,0
"5414",51730,"MG",1,NA,"WALTER EVARISTO DA FONSECA","1120","PSDB","51730-walter evaristo da fonseca",0,0
"5415",51756,"MG",0,-18.4346035015448,"ANTONIO CARDOSO DE MELO","1188","PMDB","51756-antonio cardoso de melo",0,0
"5416",51756,"MG",1,18.4346035015448,"ELBERT CAMBRAIA DO NASCIMENTO","1725","PL","51756-elbert cambraia do nascimento",0,0
"5417",51772,"MG",0,-24.2074219710002,"FRANCISCO DE PAULO FREITAS","1542","PTB","51772-francisco de paulo freitas",0,0
"5418",51772,"MG",1,24.2074219710002,"WAGNER NEUMAN ROCHA","2527","PSDB","51772-wagner neuman rocha",0,0
"5419",51799,"MG",0,-11.8936877076412,"JOSE ANTONIO DOS SANTOS","663","PPB","51799-jose antonio dos santos",0,0
"5420",51799,"MG",1,11.8936877076412,"EUSTAQUIO MARTINS GOMES","842","PSB","51799-eustaquio martins gomes",1,1
"5421",51810,"MG",0,-36.2331081081081,"ALAIR RODRIGUES PEREIRA","755","PTB","51810-alair rodrigues pereira",0,0
"5422",51810,"MG",1,36.2331081081081,"AMADEU GONCALVES RIBEIRO","1613","PPB","51810-amadeu goncalves ribeiro",1,0
"5423",51837,"MG",0,-20.4500090727636,"ANTONIO CAETANO LOPES","2192","PFL","51837-antonio caetano lopes",0,0
"5424",51837,"MG",1,20.4500090727636,"EDSON LOPES","3319","PMDB","51837-edson lopes",1,1
"5425",51853,"MG",0,-5.25944228732792,"FRANCISCO RAIMUNDO DE OLIVEIRA","1342","PFL","51853-francisco raimundo de oliveira",1,1
"5426",51853,"MG",1,5.25944228732792,"VICENTE DE PAULA VIEIRA","1491","PSDB","51853-vicente de paula vieira",1,0
"5427",51870,"MG",0,-49.4127516778523,"ELIZEU NOGUEIRA DE CARVALHO","603","PSDB","51870-elizeu nogueira de carvalho",0,0
"5428",51870,"MG",1,49.4127516778523,"JOAQUIM TADEU DA FONSECA","1781","PFL","51870-joaquim tadeu da fonseca",0,0
"5429",51896,"MG",0,-2.7073732718894,"ANTONIO JOSE TON","1689","PMDB","51896-antonio jose ton",0,0
"5430",51896,"MG",1,2.7073732718894,"JOSE CREMASCO TON","1783","PL","51896-jose cremasco ton",1,1
"5431",51918,"MG",0,-29.9205434584824,"RONALDO DE AZEVEDO CARVALHO","5777","PSDB","51918-ronaldo de azevedo carvalho",1,0
"5432",51918,"MG",1,29.9205434584824,"JEFFERSON GONCALVES MENDES","10710","PMDB","51918-jefferson goncalves mendes",1,1
"5433",51934,"MG",0,-14.9032992036405,"ADESIO FERREIRA MARQUES","748","PSDB","51934-adesio ferreira marques",0,0
"5434",51934,"MG",1,14.9032992036405,"NADIR FERREIRA DA SILVA","1010","PPB","51934-nadir ferreira da silva",1,0
"5435",51950,"MG",0,-10.3891336270191,"ADALTO JOSE FONSECA DE LIMA","4882","PMDB","51950-adalto jose fonseca de lima",1,1
"5436",51950,"MG",1,10.3891336270191,"LOURIVAL DOMINGUES FRANCO","6014","PSDB","51950-lourival domingues franco",0,0
"5437",51977,"MG",0,-39.2870450875668,"JOAQUIM AGUIAR PAIVA","2444","PMDB","51977-joaquim aguiar paiva",0,0
"5438",51977,"MG",1,39.2870450875668,"RONALDO DE PAIVA CARRARA","5607","PSDB","51977-ronaldo de paiva carrara",0,0
"5439",51993,"MG",0,-2.35528942115768,"ALVANEL EDUARDO ZOFFOLI","1223","PFL","51993-alvanel eduardo zoffoli",1,1
"5440",51993,"MG",1,2.35528942115768,"MAX MORAIS DE SOUZA","1282","PMDB","51993-max morais de souza",0,0
"5441",52019,"MG",0,-5.08215513947268,"MARCO AURELIO RAMINHO","1242","PMDB","52019-marco aurelio raminho",1,0
"5442",52019,"MG",1,5.08215513947268,"EXPEDITO PEREIRA LIMA","1375","PSDB","52019-expedito pereira lima",1,1
"5443",52035,"MG",0,-51.8592964824121,"PAULO ROBERTO AREAL","479","PT do B","52035-paulo roberto areal",0,0
"5444",52035,"MG",1,51.8592964824121,"ANTONIO AUGUSTO GONCALVES NETO","1511","PFL","52035-antonio augusto goncalves neto",1,1
"5445",52051,"MG",0,-33.4257975034674,"VALDEK BATISTA DE OLIVEIRA","1920","PT","52051-valdek batista de oliveira",0,0
"5446",52051,"MG",1,33.4257975034674,"ROSILDA FRANCISCO DA SILVA","3848","PSDB","52051-rosilda francisco da silva",0,0
"5447",52078,"MG",0,-30.4046478442564,"EPHRAIM MANACESSE DA SILVA","3414","PSD","52078-ephraim manacesse da silva",0,0
"5448",52078,"MG",1,30.4046478442564,"JOSE GLICERIO BORGES","6397","PL","52078-jose glicerio borges",0,0
"5449",52094,"MG",0,-14.7344801795064,"ESPEDITO ASSIS DE AZEVEDO","570","PSDB","52094-espedito assis de azevedo",0,0
"5450",52094,"MG",1,14.7344801795064,"PAULO DE ALVARENGA AVILA","767","PMDB","52094-paulo de alvarenga avila",1,0
"5451",52116,"MG",0,-35.1949420442571,"PEDRO SARAIVA DE MOURA","615","PL","52116-pedro saraiva de moura",0,0
"5452",52116,"MG",1,35.1949420442571,"MILTON FERREIRA DA SILVA","1283","PSDB","52116-milton ferreira da silva",0,0
"5453",52132,"MG",0,-19.8925619834711,"LUIZ FERNANDO RAMOS FARIA","9693","PPB","52132-luiz fernando ramos faria",0,0
"5454",52132,"MG",1,19.8925619834711,"JOSE NOGUEIRA COSTA","14507","PMDB","52132-jose nogueira costa",1,0
"5455",52159,"MG",0,-60.3550295857988,"ANTONIO SABINO DE OLIVEIRA","335","PSDB","52159-antonio sabino de oliveira",0,0
"5456",52159,"MG",1,60.3550295857988,"ANTONIO RICARDO DE REZENDE NETO","1355","PFL","52159-antonio ricardo de rezende neto",0,0
"5457",52175,"MG",0,-43.6563436563437,"ELIAS RIBEIRO DE SOUZA","564","PSDB","52175-elias ribeiro de souza",0,0
"5458",52175,"MG",1,43.6563436563437,"MOISES MATIAS PEREIRA","1438","PL","52175-moises matias pereira",1,1
"5459",52191,"MG",0,-22.3212592452115,"ANTONIO GUIDO ROLLA","4096","PFL","52191-antonio guido rolla",0,0
"5460",52191,"MG",1,22.3212592452115,"GUIDO FONTGALLAND MARTINS MOTTA","6450","PMDB","52191-guido fontgalland martins motta",1,0
"5461",52213,"MG",0,-27.1691892701933,"JOSE CARLOS DE ALMEIDA","7290","PFL","52213-jose carlos de almeida",0,0
"5462",52213,"MG",1,27.1691892701933,"OSCAR CAETANO NETO","12729","PSDB","52213-oscar caetano neto",1,0
"5463",52230,"MG",0,-1.27051349920593,"ALTAIR JUNIOR DA SILVA","1865","PL","52230-altair junior da silva",1,1
"5464",52230,"MG",1,1.27051349920593,"ALBERTO RIBEIRO DE BARROS","1913","PTB","52230-alberto ribeiro de barros",0,0
"5465",52256,"MG",0,-5.3483665799364,"ANUAR FERREIRA DINIZ","1637","PPB","52256-anuar ferreira diniz",0,0
"5466",52256,"MG",1,5.3483665799364,"MAURI JOSE DINIZ","1822","PSDB","52256-mauri jose diniz",0,0
"5467",52272,"MG",0,-10.3869653767821,"SEBASTIAO CARVALHO DE LAZARONI","1540","PFL","52272-sebastiao carvalho de lazaroni",0,0
"5468",52272,"MG",1,10.3869653767821,"JOSE MANOEL PEDROSA","1897","PSDB","52272-jose manoel pedrosa",0,0
"5469",52299,"MG",0,-19.6840026333114,"AUCIR CRUZ","1220","PDT","52299-aucir cruz",0,0
"5470",52299,"MG",1,19.6840026333114,"JORGE LUIZ","1818","PSDB","52299-jorge luiz",0,0
"5471",52310,"MG",0,-7.01130856219709,"JIRIOS SEMAAN ABBOUD","1439","PSDB","52310-jirios semaan abboud",0,0
"5472",52310,"MG",1,7.01130856219709,"CLODOVIL PEDRO DA SILVA","1656","PMDB","52310-clodovil pedro da silva",1,1
"5473",52337,"MG",0,-13.0344827586207,"JOSE LUCAS DA SILVA","1261","PPB","52337-jose lucas da silva",0,0
"5474",52337,"MG",1,13.0344827586207,"GERSON ALVES DE QUEIROZ","1639","PSDB","52337-gerson alves de queiroz",0,0
"5475",52353,"MG",0,-12.5831820931639,"ANGELO JOSE RONCALLI DE FREITAS","1445","PSDB","52353-angelo jose roncalli de freitas",0,0
"5476",52353,"MG",1,12.5831820931639,"OSVALDO LUIZ MAIA","1861","PSD","52353-osvaldo luiz maia",1,0
"5477",52370,"MG",0,-6.5198983911939,"JOSE FELISBERTO FONSECA","2208","PMDB","52370-jose felisberto fonseca",0,0
"5478",52370,"MG",1,6.5198983911939,"DOMINGOS ANTONIO RIBEIRO","2516","PL","52370-domingos antonio ribeiro",1,0
"5479",52396,"MG",0,-70.1442732358426,"JOSE JORGE VILELA","1521","PMDB","52396-jose jorge vilela",0,0
"5480",52396,"MG",1,70.1442732358426,"AKIRA YAMAGUCHI","8668","PSC","52396-akira yamaguchi",0,0
"5481",52418,"MG",0,-13.715512443349,"JOSE LUIZ BORGES","5426","PDT","52418-jose luiz borges",0,0
"5482",52418,"MG",1,13.715512443349,"GILBERTO DE OLIVEIRA CANDIDO","7151","PTB","52418-gilberto de oliveira candido",1,0
"5483",52434,"MG",0,-28.3767038413879,"MIGUEL ANGELO FONSECA","1156","PFL","52434-miguel angelo fonseca",0,0
"5484",52434,"MG",1,28.3767038413879,"JOSE HEITOR DE OLIVEIRA","2072","PSDB","52434-jose heitor de oliveira",0,0
"5485",52450,"MG",0,-0.203045685279188,"CARLOS ROBERTO BARREIRO","983","PSDB","52450-carlos roberto barreiro",1,1
"5486",52450,"MG",1,0.203045685279188,"MANOEL EUFRASIO DE CARVALHO","987","PMDB","52450-manoel eufrasio de carvalho",0,0
"5487",52477,"MG",0,-0.673924313115604,"GERALDO PAULA DA COSTA","3832","PMDB","52477-geraldo paula da costa",1,0
"5488",52477,"MG",1,0.673924313115604,"GERVACINA FERREIRA SANTOS","3884","PSDB","52477-gervacina ferreira santos",1,1
"5489",52493,"MG",0,-10.0300150075038,"SIDNEY ANTONIO DE SOUSA","10791","PSDB","52493-sidney antonio de sousa",0,0
"5490",52493,"MG",1,10.0300150075038,"CARLOS ALBERTO DA SILVA BRAGA","13197","PFL","52493-carlos alberto da silva braga",0,0
"5491",52515,"MG",0,-19.2848020434227,"JOAO CORDEIRO MENDES","2212","PSC","52515-joao cordeiro mendes",0,0
"5492",52515,"MG",1,19.2848020434227,"MARIA DE LOURDES FERNANDES OLIVEIRA","3269","PMDB","52515-maria de lourdes fernandes oliveira",0,0
"5493",52531,"MG",0,-16.7559125390451,"EDUARDO TRINDADE DA COSTA","3731","PFL","52531-eduardo trindade da costa",0,0
"5494",52531,"MG",1,16.7559125390451,"JOSE PEDRO DA SILVA FILHO","5233","PL","52531-jose pedro da silva filho",1,0
"5495",52558,"MG",0,-35.0549450549451,"EDUARDO QUEIROGA NOGUEIRA GOMES","2364","PL","52558-eduardo queiroga nogueira gomes",0,0
"5496",52558,"MG",1,35.0549450549451,"ANTONIO FLAUSINO MEDINA","4916","PMDB","52558-antonio flausino medina",0,0
"5497",52574,"MG",0,-7.32196589769308,"OLAIR ZENIR LEITE","6006","PFL","52574-olair zenir leite",0,0
"5498",52574,"MG",1,7.32196589769308,"CELIO FILGUEIRAS FERRAZ","6955","PMDB","52574-celio filgueiras ferraz",1,1
"5499",52590,"MG",0,-14.3549364021805,"ADILSON MARTINS DOS SANTOS","707","PTB","52590-adilson martins dos santos",0,0
"5500",52590,"MG",1,14.3549364021805,"ILDEU OLIVEIRA E SILVA","944","PSDB","52590-ildeu oliveira e silva",1,0
"5501",52612,"MG",0,-2.91568163908589,"LUIZ BARBOSA DOS SANTOS","616","PMDB","52612-luiz barbosa dos santos",1,0
"5502",52612,"MG",1,2.91568163908589,"SILVIO MARTINS","653","PSC","52612-silvio martins",0,0
"5503",52639,"MG",0,-56.536312849162,"JOSE CARLOS ZAMORA","389","PSDB","52639-jose carlos zamora",0,0
"5504",52639,"MG",1,56.536312849162,"JOCELINO CORREA MENDONCA","1401","PFL","52639-jocelino correa mendonca",1,1
"5505",52655,"MG",0,-11.9844357976654,"BELARMINO CANGUSSU","1131","PFL","52655-belarmino cangussu",1,0
"5506",52655,"MG",1,11.9844357976654,"ADILSON MAFRA ANDRADE","1439","PMDB","52655-adilson mafra andrade",0,0
"5507",52671,"MG",0,-34.9945828819068,"JOAO BOSCO DE ARAUJO","1200","PFL","52671-joao bosco de araujo",0,0
"5508",52671,"MG",1,34.9945828819068,"FRANCISCO DE ASSIS PERON","2492","PSDB","52671-francisco de assis peron",1,1
"5509",52698,"MG",0,-0.731528895391368,"ONOFRE OLIVEIRA ALVES","1357","PSB","52698-onofre oliveira alves",0,0
"5510",52698,"MG",1,0.731528895391368,"ALIXANDRINA GONCALVES DE OLIVEIRA MACHADO","1377","PL","52698-alixandrina goncalves de oliveira machado",1,1
"5511",52710,"MG",0,-8.85149963423555,"JOSE MARTIMIANO DA CRUZ","623","PFL","52710-jose martimiano da cruz",0,0
"5512",52710,"MG",1,8.85149963423555,"LUIZ PAULO TEIXEIRA NEVES","744","PSDB","52710-luiz paulo teixeira neves",1,1
"5513",52736,"MG",0,-46.3092933204259,"ANTONIO CARLOS CANAVERDE SANCHES","4437","PSDB","52736-antonio carlos canaverde sanches",0,0
"5514",52736,"MG",1,46.3092933204259,"CLOVIS APARECIDO NOGUEIRA","12091","PFL","52736-clovis aparecido nogueira",1,1
"5515",52752,"MG",0,-1.20603015075377,"MARCOS NEUMANN ROCHA","1966","PL","52752-marcos neumann rocha",1,1
"5516",52752,"MG",1,1.20603015075377,"PEDRO JOSE MACHADO","2014","PFL","52752-pedro jose machado",1,0
"5517",52779,"MG",0,-12.1231558691469,"WALDOMIRO MOREIRA DE ALVARENGA","1370","PTB","52779-waldomiro moreira de alvarenga",0,0
"5518",52779,"MG",1,12.1231558691469,"UDAGMAR ALMEIDA DA SILVA","1748","PPB","52779-udagmar almeida da silva",1,1
"5519",52795,"MG",0,-15.2432800272201,"MARIA CELIA GAMA PERES","2491","PL","52795-maria celia gama peres",1,1
"5520",52795,"MG",1,15.2432800272201,"EUDAIR BATISTA DE ARAUJO","3387","PMDB","52795-eudair batista de araujo",1,0
